F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
12.4188,-4.3591,10548.456,2.0992,-23.39,-5456.16,4.4999,-2.8776,-6.688,0,-1870.76,0.707,-2349.59,-3.795609,-2519.25,0,9.12444,9386,0.04,11152.11,,True
15.525,-3.8209,10481.7,1.617,-16.004,-5759.66,4.36881,-3.1965,-5.959,0,-1793.96,5.0053,-3603.59,-4.2852,-2530.86,1,14.634,3826.42,0.04,12954.81,15.21,True
12.13884,-4.1039,9508.11,0.734,-21.834,-5471.1146,5.0654,-4.755,-4.9223,1,-2580.66,-9.03,-141.59,-3.84273,-2214.99,1,9.5774,1662,0.04,13108.41,,True
13.965,-3.59012,11151.21,1.4132,-38.4,-5505.82,5.799,-2.2002,-5.1291,0,-2138.56,11.489,-3711.32,-6.3918,-2489.37,1,10.5664,2899.2,2.04,12799.14,,True
12.3669,-5.25,11442.21,4.758,-82.64,-8547.46,4.5287,-11.409,-5.1479,1,-2153.16,1.963,-4753.59,-3.90606,-2375.1,0,9.316,-4562,0.04,13989.21,,False
15.429,-4.2495,8467.71,3.434,-15.306,-5330.7,5.693,-2.337,-4.7814,0,-2001.47,9.784,-3822.16,-5.3196,-2072.82,0,12.444,3753.05,2.04,12412.86,14.57,False
13.0503,-4.4662,4251.81,1.9692,-18.27,-5430.34,7.177,-4.563,-4.6888,1,-1846.16,2.173,-2702.59,-13.242,-2316.39,0,13.048,4014.6,0.04,12506.907,15.54,True
17.304,-3.8267,10607.61,2.844,-23.304,-5484.23,4.6246,-3.2898,-5.775,1,-2098.92,10.392,-3813.99,-5.7723,-2319.99,0,10.6042,2865.8,0.04,13777.11,14.41,False
16.857,-4.592,3315.81,0.404,-41.54,-5246.66,4.474,-5.958,-4.66305,0,-1202.66,9.591,-3544.19,-4.6272,-2351.34,0,9.5638,4225.2,0.04,15236.01,,True
15.573,-4.703,10539.021,1.4812,-33.12,-5567.94,5.1322,-3.4248,-7.897,1,-2115.74,-0.826,-3518.59,-3.7825578,-2271.93,1,13.172,3613.06,2.04,12621.72,13.14,False
14.7072,-3.8786,8935.11,0.27134,-32.72,-5524.12,5.941,-5.808,-4.7529,0,-571.76,1.117,-3439.59,-3.785478,-2367,1,9.959,4179.2,2.04,12432.63,,False
22.047,-3.55596,10755.33,2.0818,-19.518,-5528.86,4.3845,-4.347,-5.2566,0,-2129.96,1.258,-3763.84,-3.95499,-2365.35,1,9.2946,-1454,2.04,17791.41,14.52,True
13.8705,-4.2242,10758.48,1.0584,-31.454,-5427.46,4.5999,-3.2082,-4.9247,0,-2222.96,11.083,-3314.89,-4.1649,-2321.07,1,9.5978,1874.6,2.04,14129.31,16.53,True
14.5989,-3.7797,7649.31,1.08,-27.256,-5482.448,4.5185,-10.035,-4.9357,0,-2028.2538,3.15,-3714.8,-3.789774,-2314.92,0,11.484,3717.74,2.04,13912.71,15.03,True
15.237,-3.9952,11610.21,2.554,-14.3112,-5456.676,4.6862,-13.035,-5.2835,0,-1850.16,6.5594,-3725.311,-3.88503,-2501.85,1,9.353,2570.2,0.04,13868.01,,False
13.2603,-3.8454,6162.81,2.464,-15.22,-5480.174,5.0235,-5.148,-4.6902,1,-2262.66,7.454,-2921.59,-3.83331,-2131.32,0,9.7596,1786.4,2.04,13156.11,13.26,True
15.63,-4.0905,10058.61,0.818,-31.694,-5453.586,4.5328,-1.9014,-5.3389,0,-2341.06,15.585,-3533.49,-4.7826,-1546.62,0,12.078,3442,2.04,14822.61,,True
13.4829,-4.624,10628.22,1.5692,-14.738,-5505.56,4.6337,-9.009,-6.063,0,-2027.134,7.607,-4014.59,-3.83274,-2397.996,0,12.07,3598.06,0.04,11697.51,13.29,False
13.1922,-3.9275,9407.01,5.748,-31.882,-5453.076,6.119,-1.7967,-4.7066,1,-2068.62,11.175,-3715.81,-3.787374,-1626.42,1,12.758,3427.6,0.04,12740.97,15.41,True
12.3402,-3.954,10633.47,2.376,-47.04,-5394.08,4.37383,-1.52265,-5.94,1,-2099.61,3.276,-1290.59,-7.773,-1276.02,1,9.897,3079.6,0.04,11151.21,,False
18.051,-3.7509,9697.41,1.4392,-13.965,-5509.36,4.9044,-6.627,-5.5224,1,-1829.96,9.952,-3575.39,-3.7800751,-2353.65,1,9.512,4594,2.04,13401.81,,True
17.742,-4.91,11434.41,1.4054,-58.36,-5401.62,4.5447,-4.737,-4.9326,1,-1934.39,3.003,-3549.99,-3.796845,-2483.85,1,12.21,3693.8,0.04,12742.35,13.83,False
16.938,-5.622,10169.01,0.9478,-19.444,-5766.26,7.264,-5.832,-5.997,1,-2589.96,13.496,-3533.49,-3.91374,-2202.69,0,13.55,3450.8,0.04,12731.34,,True
12.19518,-3.61863,10476.99,2.512,-32.74,-5521.56,5.701,-2.7444,-4.8531,0,-1953.61,3.162,1017.41,-3.87159,-2459.91,1,11.588,3823.88,0.04,12552.381,,True
12.24504,-3.60638,12054.81,1.8698,-20.202,-5541.02,5.34,-3.8934,-4.8245,1,-1906.06,1.21,-7080.59,-5.5032,-2625.84,1,9.16076,-2286,2.04,12936.81,14.08,True
16.962,-5.316,10701.45,1.94,-23.17,-5471.808,4.5476,-5.046,-5.363,0,-1912.16,4.305,-3567.09,-4.8177,-2495.19,1,10.362,3574.8,2.04,14412.51,,True
13.3959,-4.966,11071.11,6.822,-15.946,-5511.58,5.811,-5.448,-4.9187,1,-2087.77,9.905,-4151.99,-3.793434,-2303.85,1,10.1864,2327.6,2.04,12536.341,14.47,False
15.672,-5.111,9181.71,2.234,-23.304,-5497.52,6.093,-1.56738,-5.1176,1,-2281.26,14.654,-3882.19,-4.05831,1855.08,0,11.826,3143.4,2.04,12758.04,,True
13.3755,-4.848,10884.51,1.1578,-13.3,-5475.532,5.0059,-1.52145,-5.1662,0,-1669.66,8.041,-3624.19,-7.773,-4627.62,1,9.8866,3882.66,0.04,12738.57,14.12,False
17.955,-5.384,8910.51,2.284,-43.08,-5469.1084,4.9424,-4.833,-4.9862,0,-1945.74,5.391,-3529.59,-4.3674,-2294.43,1,10.3964,4170,2.04,12669.12,14.48,False
18.714,-3.84,9497.61,1.6906,-20.328,-5502.18,4.7542,-3.9348,-5.1505,1,-1960.51,1.661,-3672.51,-4.6686,-2300.34,0,10.097,3495.8,2.04,13898.31,,True
13.8198,-5.396,10583.193,3.34,-47.82,-5424.6,4.4495,-3.183,-5.0877,0,-1947.13,2.888,-3035.39,-3.791313,-2562.06,1,14.416,3769.92,2.04,15377.91,16.06,True
24.522,-4.2652,11225.61,0.9932,-21.388,-5436.88,6.196,-5.292,-4.9417,0,-2055.36,1.895,-3730.947,-3.7813086,-2415.282,1,11.168,3461.4,2.04,12479.34,,False
16.533,-4.553,10799.34,8.58,-17.584,-5288.1,4.5434,-2.928,-6.087,1,-2066.93,4.136,-3804.48,-3.85266,-2260.2,1,10.4516,2737.6,2.04,12065.01,,False
17.331,-4.1567,7634.31,3.806,-23.51,-5447.74,4.9455,-13.551,-4.8453,1,-2091.31,2.789,-3558.09,-5.5242,-2327.07,1,9.6584,3298,0.04,12581.64,14.51,False
14.3811,-4.0554,6447.81,1.3728,-31.542,-5482.192,4.6625,-6.363,-4.7174,0,-1809.76,1.276,-3332.69,-4.4085,-2353.68,0,9.49,5489.2,2.04,12239.31,,True
13.5633,-4.4565,10489.32,1.7588,-25.996,-5698.66,4.9827,-3.6828,-5.5242,0,-2019.548,0.465,-3209.49,-4.59,-2326.59,0,9.5222,3629.68,2.04,12292.89,,True
12.4152,-4.3953,5514.81,0.31998,-70.18,-5477.856,4.674,-1.8504,-4.7074,1,-2327.46,6.1521,-1828.59,-3.780948,-1484.22,0,9.4906,2662,2.04,14451.21,,True
19.464,-4.1396,10952.91,2.59,-31.01,-5525.36,5.917,-3.2319,-5.3129,1,-2107.23,-0.991,-3762.5,-5.583,-2378.685,1,10.7292,2962.2,2.04,12668.1,18.15,True
14.0475,-4.1365,9535.71,0.8244,-19.894,-5483.466,4.40704,-1.9527,-5.3504,1,-1649.96,13.312,-3121.29,-4.974,-1805.22,0,9.4816,5595,0.04,13202.61,16,True
14.7711,-4.707,9941.31,0.3505,-15.198,-5470.0942,4.7227,-6.495,-5.0605,0,-2033.907,4.157,-3545.99,-4.1853,-2350.02,0,9.92,3423.6,0.04,12896.01,14.53,False
14.646,-4.3592,10715.19,0.8374,-15.862,-5478.698,6.631,-1.8822,-7.434,1,-1551.06,2.988,-3815.55,-3.97749,-3654.72,1,16.764,3691.3,2.04,12712.05,16.78,True
13.7145,-4.345,10055.31,1.0622,-112.02,-5454.572,6.572,-8.361,-5.1703,1,-1806.06,8.225,-3091.19,-3.84648,-2409.3591,0,10.4188,3799.54,2.04,12741.84,,True
13.9374,-3.7143,10499.76,0.7082,-14.438,-5505.42,5.125,-9.249,-5.4639,0,-2525.76,6.6774,-3740.57,-3.801429,-2366.85,0,9.7838,1724,2.04,13239.51,15.1,False
13.2864,-3.688,10867.11,0.8614,-28.752,-5467.102,4.4723,-2.4171,-4.8866,0,-1582.26,8.387,-3302.59,-6.2166,-2690.34,0,9.8732,4186.2,0.04,12007.71,15.41,True
16.611,-3.7039,11538.51,0.385,-37.08,-5694.46,7.399,-2.9526,-4.8042,1,-2899.26,3.931,-3756.89,-7.479,-2299.38,0,9.15082,-4414,0.04,12518.367,,False
12.4152,-3.7105,9692.91,0.31914,-31.426,-5451.128,6.666,-1.869,-4.9712,0,-1200.46,4.46,-2908.79,-4.572,-2013.42,0,10.7894,3852.92,2.04,12496.26,,False
21.798,-4.918,9200.01,1.527,-28.316,-5421.98,6.066,-2.4336,-5.2144,1,-2222.16,5.7844,-3761.93,-4.03872,-1561.02,1,12.478,3474,2.04,12744.84,14.88,True
13.8393,-6.369,10592.34,1.1452,-28.386,-5636.14,4.6763,-2.3127,-7.061,1,-2322.26,5.2319,-3980.19,-3.7806135,-2037.12,0,10.601,2910,0.04,12522.129,14.95,False
12.5226,-4.0108,9704.61,0.9032,-15.624,-5377.1,6.159,-13.47,-5.3636,0,-1612.56,2.36,-2079.59,-9.597,-2384.571,1,12.598,4023,2.04,12453.96,15.2,False
13.3149,-3.7364,10257.21,2.55,-12.7712,-7949.46,6.254,-5.553,-6.141,1,-2100.61,7.87,-3639.17,-4.3323,-2257.32,1,9.303,1528,2.04,12577.23,,False
14.6802,-4.737,8004.51,1.0726,-44.3,-5492.42,4.517,-7.545,-4.7445,0,-2280.56,6.6811,-3410.49,-4.5258,-2287.02,1,9.2197,1596,0.04,12115.11,14.37,True
17.622,-3.7133,10297.32,2.906,-23.654,-5327.32,5.572,-4.995,-6.852,0,-2094.43,9.229,-3766.01,-3.87582,-2230.68,0,9.3334,838,0.04,12841.11,12.85,False
17.004,-4.636,10347.27,0.8788,-15.846,-5444.3,4.7948,-1.8786,-6.509,0,-2372.26,3.995,-3518.69,-5.1096,-1072.62,1,10.147,3449.4,0.04,12104.31,15.79,True
13.137,-3.59078,10777.68,1.0046,-35.18,-5367.12,4.9888,-1.7184,-5.991,0,-2184.26,3.202,-3692.61,-3.7801926,-2579.7,0,11.684,3258,0.04,13151.61,,False
13.7991,-3.6394,8900.31,1.4998,-23.112,-3802.86,5.523,-3.288,-5.1042,0,-2068.06,4.526,-3559.59,-4.356,-2009.22,0,13.992,3730.042,2.04,12633.96,15.67,True
16.563,-4.781,8882.61,0.7796,-14.3864,-5665.6,4.4136,-7.995,-5.0469,1,-1755.86,9.837,-3577.19,-4.695,-2345.91,0,10.6914,3918.6,2.04,15841.41,15.45,True
14.4741,-4.632,10091.01,2.438,-76.24,-5550.74,4.8955,-1.7001,-5.844,0,-1947.56,-2.853,-3328.29,-3.87285,-1576.32,0,13.326,3878.42,0.04,12531.765,14.89,True
17.808,-5.126,10619.34,0.485,-20.036,-5386.2,5.2521,-3.4368,-7.638,1,-1333.26,10.152,-3587.39,-4.236,-2555.19,0,11.36,3771.56,0.04,12633.45,16.27,True
13.9149,-3.8177,9956.01,2.063,-15.714,-5398.96,5.995,-12.051,-5.5014,0,-1952.88,7.116,-3651.79,-7.521,-2386.602,1,10.566,3650.62,0.04,12798.84,15.89,False
15.759,-3.8422,11334.51,0.5708,-27.632,-5487.954,4.438,-3.9003,-5.1617,0,-1948.78,7.424,-3517.19,-4.9668,-2504.97,1,9.8698,3203,2.04,12426.69,,False
12.25473,-3.6249,10950.81,0.28726,-19.286,-5480.308,4.7919,-2.8899,-6.18,0,-642.76,10.747,-6312.59,-3.786978,-2761.92,1,9.8186,3029.8,2.04,12235.68,,False
19.134,-3.8569,9952.11,1.3794,-14.078,-5482.416,4.6672,-4.371,-4.8463,0,-1771.36,0.318,-3751.67,-3.784491,-2459.76,1,11.426,3864.48,2.04,12478.23,13.2,False
16.245,-4.757,10650.66,1.2852,-29.774,-4649.66,4.575,-4.0347,-6.094,1,-1855.26,8.094,-3899.79,-5.1888,-2532.96,1,10.2618,3260.8,2.04,13733.01,,True
13.9176,-4.0001,10055.61,0.442,-25.156,-5508.36,6.221,-5.334,-6.486,1,-1397.96,2.727,-3324.79,-5.2533,-2285.91,1,10.241,4008.8,0.04,12785.91,16.27,True
13.0806,-4.349,10545.963,0.7986,-13.431,-5388.84,5.313,-5.286,-5.843,0,-2068.03,0.516,-3496.29,-5.037,-2398.452,0,9.491,1989.4,2.04,12976.41,13.31,False
13.5618,-3.7697,10700.22,3.038,-35.9,-5509.5,5.704,-1.52796,-6.436,0,-2126.5,-0.727,-3810.75,-5.9151,-1298.82,1,15.722,3559.38,2.04,12482.16,15.29,True
14.1777,-4.2221,12029.01,1.71,-25.092,-5467.012,5.352,-1.48539,-4.7566,0,-2240.86,8.21,-4016.99,-3.86991,-1007.22,1,9.5042,428,2.04,12570.6,15.1,True
12.9075,-3.7925,9983.91,2.222,-12.735,-5388.5,5.686,-6.798,-4.829,0,-2004.38,7.436,-3037.39,-3.7800201,-2380.215,0,9.7962,3547.2,2.04,12575.1,,True
15.954,-5.198,5877.81,1.8458,-16.802,-5444.1,4.37414,-1.52106,-4.7387,0,-1937.59,2.148,-3546.69,-6.0129,-489.42,0,11.496,3869.12,2.04,16972.41,,True
14.2371,-6.063,9812.01,0.29162,-52.72,-10215.46,5.343,-2.8233,-5.861,1,-1395.16,-5.92,-3526.29,-4.1439,-1988.52,1,10.2794,3866.24,2.04,12838.11,,True
16.629,-4.2557,10658.94,0.32196,-55.98,-5381.58,4.36751,-2.0541,-5.1348,0,-2550.66,-2.795,-3548.99,-11.505,-2156.34,0,11.896,3587.86,0.04,12032.91,,True
15.798,-5.646,10735.38,1.2742,-18.7,-5460.5,6.633,-2.3406,-6.45,0,-2159.36,7.767,-3473.39,-4.1106,-2274.57,1,11.0092,3501.6,0.04,12397.56,15.11,True
12.4965,-4.995,1284.81,3.162,-20.158,-5573.22,6.46,-5.757,-4.64465,0,-1920.26,11.329,-5218.59,-4.5912,-2393.928,1,9.8768,3771.58,0.04,12772.02,,False
16.2,-3.6851,10209.51,2.976,-53.42,-5461.756,8.037,-1.48488,-7.187,0,-2036.785,10.356,-3679.86,-6.4935,1561.08,0,9.6752,3680.92,2.04,12570.66,,True
14.271,-3.9084,9599.91,3.228,-20.782,-5500.04,5.0948,-3.3213,-5.1319,1,-1967.86,9.465,-3938.99,-3.82629,-2291.19,1,14.048,3758.486,2.04,12628.65,,True
15.882,-3.8872,10557.75,2.812,-16.822,-5515.16,5.734,-2.7759,-6.531,1,-1937.89,3.163,-3773.32,-3.784014,-2523.42,0,9.2996,4049.6,2.04,12458.34,,False
16.995,-4.0946,10340.73,9.244,-42.7,-5533.02,5.115,-3.3021,-4.8587,0,-1996.37,6.7221,-3557.49,-4.02936,-2507.88,1,11.182,3936.78,2.04,12590.94,,False
12.5481,-3.7923,5634.81,1.237,-15.75,-5503.6,4.9873,-5.232,-4.7764,1,-2237.46,7.212,-4577.29,-9.693,-2142.36,1,10.0968,3067.4,2.04,12915.21,,True
15.09,-5.055,10607.52,5.612,-23.142,-5552.06,5.37,-1.6413,-5.3443,0,-2017.06,7.409,-3478.29,-4.9101,-2359.59,1,10.4272,3640.34,0.04,12529.749,,True
13.7343,-4.1583,6780.81,0.32314,-57.06,-5469.8556,5.82,-2.5632,-4.794,1,-3830.76,5.99803,-3084.69,-3.87075,-1531.92,1,11.58,3619.9,2.04,12537.663,,False
12.23943,-4.2726,10711.44,1.9084,-36.76,-5318.78,4.4957,-4.1646,-5.2975,1,-2059.35,2.929,-3681.19,-3.89553,-2371.35,1,11.784,3526.6,2.04,12079.41,14.47,False
14.6118,-4.817,10877.91,3.992,-19.872,-5402.24,6.329,-9.552,-5.5545,0,-2078.27,4.9888,-3398.09,-5.9037,-2407.0272,1,9.592,1580,0.04,12764.91,16.6,True
12.18306,-3.8625,10649.94,4.472,-27.698,-5398.82,5.757,-4.2453,-6.207,0,-2050.71,3.903,-4777.59,-7.365,-2402.817,0,12.202,3392.6,0.04,12765,14.74,False
16.056,-3.9015,11056.11,0.4628,-60.38,-5493.12,4.72,-4.872,-4.8505,1,-1522.26,11.867,-3485.49,-4.6917,-2474.13,1,9.3436,3149.4,2.04,13251.51,,True
12.21012,-5.246,9642.81,1.3834,-14.2348,-5449.32,5.987,-7.632,-4.7312,1,-2208.16,9.523,-3665.75,-3.97044,-2358.54,0,9.9884,2277,2.04,12925.71,,True
23.037,-4.0808,10802.91,0.881,-63.58,-5469.036,4.5482,-3.9654,-6.252,0,-2505.96,0.314,-3745.87,-8.355,-2361.87,0,9.6548,828,2.04,14021.31,15.4,False
14.8281,-4.86,11070.51,0.7884,-20.384,-5485.742,4.39996,-7.836,-5.0215,0,-1734.56,3.371,-4049.49,-9.543,-2466.15,0,9.4188,2071,0.04,15146.01,15.38,False
14.4717,-4.814,11685.21,0.8184,-15.536,-5522.78,4.5961,-3.3747,-4.8325,0,-2105.4,9.053,-3685.74,-5.9799,-2421.57,1,12.68,3562.54,2.04,12193.71,,False
13.7994,-4.632,12369.21,0.732,-80.22,-5484.254,6.008,-4.0044,-4.7251,1,-2288.26,7.006,-3706.21,-4.3026,-2427.024,0,9.8692,2103.4,0.04,12833.94,15.23,False
14.0532,-4.812,10622.88,0.931,-15.826,-5480.142,4.7839,-12.483,-6.781,1,-1882.26,8.513,-3813.33,-4.2567,-2430.753,0,9.8362,2864.4,0.04,13427.91,14.88,False
12.21738,-5.533,10420.32,2.21,-19.574,-5461.27,5.536,-6.777,-7.526,1,-1901.96,2.301,-244.59,-4.0869,-2405.4228,0,9.3858,4512.2,2.04,12832.86,15.92,True
16.479,-3.9576,10770.09,1.1172,-15.134,-5492.28,4.7609,-1.7082,-5.592,1,-2362.96,9.076,-3485.79,-4.0887,-1865.52,0,13.442,3415.6,0.04,13726.11,14.73,True
13.5261,-5.07,14490.81,2.296,-19.15,-5425.9,5.3057,-11.409,-4.7194,1,-1905.56,1.417,-3011.69,-4.6209,-2486.19,1,9.8164,3142,0.04,13201.41,13.85,True
13.8513,-3.6331,7182.81,2.986,-13.3824,-5530.68,4.7753,-3.4815,-4.6867,0,-1913.76,5.186,-3376.69,-5.8083,-2427.441,0,12.618,3882.34,0.04,12995.91,,True
14.823,-3.8899,8035.11,1.647,-23.236,-5546.46,5.623,-3.2151,-4.8293,0,-1828.56,5.86332,-3312.69,-4.6203,-2345.16,1,12.138,3902.88,0.04,12929.31,15.34,True
17.217,-4.4166,9796.71,5.902,-18.366,-5479.986,4.5252,-14.553,-5.575,1,-2013.37,6.2181,-3535.99,-5.4147,-2366.76,1,16.852,3789.46,0.04,13251.51,,False
14.3643,-4.4705,10910.31,2.084,-25.106,-5465.92,6.091,-2.931,-6.946,1,-2241.46,8.191,-3748.42,-5.8863,-2398.842,1,9.2778,-3344,0.04,12463.02,,True
13.9545,-4.649,10124.01,0.528,-33.32,-5486.858,8.529,-6.426,-5.761,1,-1272.76,3.679,-4036.39,-6.534,-2392.401,0,10.5316,3831.1,0.04,12577.2,,False
15.33,-3.7325,10200.81,0.4112,-27.702,-5525.6,6.769,-2.0256,-6.671,1,-2256.66,6.913,-3898.89,-3.93789,-1320.42,0,11.842,3734.214,0.04,12387.72,,False
18.075,-4.88,10751.37,1.6918,-34.42,-5564.6,4.4763,-5.517,-5.4846,0,-2168.06,6.7322,-3782.21,-9.84,-2377.8,1,13.39,3410,2.04,14800.11,,True
25.125,-3.8219,10686.42,1.025,-48.34,-5522.68,4.5135,-5.766,-5.0725,0,-2245.86,0.964,-3667.09,-3.7800159,-2372.52,1,11.394,3244.4,2.04,15394.71,17.02,True
13.4424,-4.556,12265.71,3.658,-24.394,-7673.46,7.057,-6.039,-4.7378,0,-2048.49,0.835,-3513.49,-5.7924,-2447.94,0,11.154,3145,2.04,12783.99,14.08,False
15.336,-4.778,9531.51,1.9078,-69.84,-5509.54,5.657,-8.112,-5.1457,0,-1944.37,5.9423,-3747.34,-4.4811,-2369.52,1,11.048,3688.18,0.04,12806.88,15.05,False
14.8311,-3.6939,13096.71,7.128,-36.02,-5446.82,8.484,-2.0058,-4.7644,1,-2076.05,11.202,-3779.61,-10.254,-2297.07,1,10.7258,2719.2,0.04,12589.02,15.48,True
17.169,-3.9859,10266.21,1.351,-19.864,-5442.18,5.738,-2.7249,-6.385,1,-1845.26,1.84,-3791.5,-3.86052,-2239.59,0,9.7904,4149.8,2.04,12460.05,,False
13.3413,-3.663,8308.11,1.0198,-37.44,-5708.66,5.0258,-2.5638,-5.0361,0,-1753.06,10.586,-2968.69,-4.4085,-2040.42,1,9.4412,4932.6,2.04,13335.21,,True
24.945,-4.2144,9878.31,2.856,-36.94,-5468.5538,5.3014,-1.54785,-6.299,0,-2064.85,4.061,-3645.5,-3.84903,1648.08,0,11.674,3775.72,0.04,12819.75,,True
12.5055,-3.7614,7722.81,4.328,-15.086,-5474.498,6.388,-10.209,-4.7081,1,-2125.3,1.225,-672.59,-12.255,-2295.45,1,10.5008,3438,2.04,12390.36,,False
14.9529,-4.484,10721.31,5.904,-34.86,-5400.96,6.932,-9.87,-6.201,0,-2063.49,13.95,-3753.88,-9.48,-2389.653,0,9.903,2512.4,2.04,12519.084,,False
14.3457,-4.2052,4947.81,0.5178,-85.78,-5399.68,5.164,-1.8858,-4.6802,0,-2504.56,3.011,-3310.79,-4.2972,-1278.72,0,9.6254,2741.8,2.04,13091.61,,True
12.5832,-3.8159,10180.41,5.062,-38.22,-5286.5,6.803,-3.3588,-5.986,1,-2057.01,2.456,-3843.39,-3.7803504,-2157.24,1,14.384,3568.26,2.04,12763.77,,True
15.009,-3.6338,8719.71,1.551,-57.7,-5461.44,5.933,-10.062,-4.8889,1,-1917.26,10.416,-3773.35,-5.8371,-2366.37,0,9.2444,4852,0.04,12474.12,14.86,False
13.0293,-3.55275,5250.81,0.723,-52.32,-5392.96,4.7956,-6.021,-4.6728,1,-2501.66,2.116,-2716.59,-3.78633,-2243.61,1,10.9526,3373.8,0.04,13199.61,,True
13.3455,-3.533239,4008.81,1.2376,-29.938,-5493.28,4.7188,-5.301,-4.6389,0,-1984.95,7.373,-3959.49,-3.7808181,-2306.22,0,10.4792,3695.66,0.04,12138.81,,False
12.525,-5.338,11184.21,0.5786,-12.68424,-5522.62,4.6812,-3.0321,-5.641,0,-1395.96,9.506,-1710.59,-4.2888,-2903.52,0,9.4888,2568,0.04,14403.81,,True
12.4734,-4.2129,10440.66,3.466,-21.584,-5447.7,4.4454,-1.48044,-5.749,0,-2109.94,5.0968,-2088.59,-3.96267,-275.22,0,15.184,3544.2,2.04,16855.41,15.25,True
19.161,-4.1247,10765.62,0.4022,-15.38,-5302.94,4.4638,-5.508,-6.536,0,-1591.86,12.155,-3769.44,-3.82503,-2485.26,1,10.013,3197,2.04,12217.11,,False
19.182,-3.56239,8143.71,1.2528,-23.364,-5427.36,5.2975,-7.02,-5.0067,1,-2370.26,17.69,-3518.59,-10.878,-2184.33,1,11.22,3485.6,2.04,12921.81,,True
15.291,-4.3931,9566.91,0.9858,-15.128,-5455.876,5.539,-4.68,-5.54,0,-2156.36,17.03,-3612.19,-3.94113,-2141.1,0,10.8018,3643.2,2.04,12680.19,,True
14.7099,-6.474,10255.41,0.3974,-30.704,-5464.916,4.7902,-2.7276,-7.331,1,-434.76,2.396,-4117.29,-4.2117,-2381.844,0,9.826,3697.84,0.04,14076.81,14.2,False
14.5053,-6.021,9864.81,0.8302,-67.5,-5483.054,4.4618,-1.6191,-4.693,1,-2169.66,6.8472,-3662.77,-6.873,-1918.92,0,12.61,3468.8,2.04,15739.41,13.58,True
12.3918,-4.4822,10626.3,2.196,-45.24,-5596.54,5.622,-1.6185,-7.605,1,-2113.65,2.942,-1670.59,-3.801792,-2117.88,1,11.606,3343.8,2.04,12799.08,,True
13.5555,-4.738,7314.81,3.882,-77.28,-5453.81,4.7275,-10.668,-4.7699,0,-1973.99,2.682,-3867.09,-3.78804,-2371.92,1,10.1486,4046.2,0.04,12399.69,13.14,False
15.177,-4.3552,10612.41,1.62,-34.34,-5417.46,5.2936,-4.1181,-5.939,0,-1946.25,-0.762,-3776.92,-3.799356,-2471.76,1,9.12974,-1280,2.04,12834.15,,True
14.0709,-4.3143,10618.92,3.702,-36.76,-4980.66,4.38535,-8.964,-6.75,1,-1954.47,6.6482,-3482.19,-4.2183,-2470.29,0,10.1778,3407.6,2.04,21625.41,,True
13.9035,-4.1688,10622.7,0.35796,-23.01,-5472.456,4.5045,-5.472,-6.393,1,-1094.16,4.506,-3295.99,-3.85287,-2476.44,1,9.4994,3278.2,2.04,14494.41,,True
16.833,-4.4896,10232.31,2.168,-139.14,-5354.2,7.971,-5.217,-5.769,0,-1946.99,-6.24,-3537.89,-3.98898,-2382.897,0,9.7802,3749.7022,0.04,12659.79,,True
12.3183,-5.881,10208.01,0.34638,-50.56,-5296.46,4.4586,-2.2134,-6.178,1,-894.76,6.7575,-4209.29,-4.89,-2108.07,1,13.718,3822.4,2.04,11874.21,13.21,False
12.807,-4.2254,10820.85,2.264,-16.05,-5624.4,4.7191,-5.535,-5.1319,0,-1972.77,0.96,-2455.59,-4.5411,-2425.275,1,10.5334,3839.14,2.04,12051.81,14.77,False
13.2501,-4.1668,10446.6,3.604,-14.53,-5468.0968,8.747,-5.205,-6.514,0,-2039.62,5.5563,-4397.89,-6.1104,-2353.74,0,9.5072,1870.2,2.04,12598.02,14.24,False
20.127,-5.708,9686.61,2.774,-55.22,-5465.398,6.584,-10.05,-5.1621,0,-1982.73,3.256,-3635.38,-3.785985,-2365.8,0,9.894,4143.2,2.04,12511.041,,True
19.911,-5.157,9603.21,3.172,-23.256,-5357.54,4.5259,-2.5443,-5.3138,1,-1960.1,12.848,-3621.89,-4.2525,-2165.58,0,12.05,3862.2,0.04,14201.61,15.93,True
13.851,-3.55132,8938.41,1.5236,-49.4,-5536.54,5.573,-2.8782,-5.0053,1,-2144.06,5.7407,-3984.69,-4.3194,-1876.32,0,14.708,3674.86,0.04,12395.7,13.86,False
12.7362,-3.8969,10311.15,1.007,-14.445,-5662.38,5.695,-1.52724,-7.92,1,-1640.56,4.9192,-2479.59,-6.3051,-857.52,1,10.4764,4515.6,0.04,12438.21,,False
19.98,-4.038,10709.67,5.974,-28.624,-5623.14,5.1364,-1.9506,-6.547,1,-2104.19,4.767,-3798.27,-4.3083,-1912.02,1,11.13,2776.2,2.04,12885.81,16.08,True
12.2829,-3.9703,9863.01,4.698,-17.874,-5442.84,4.6959,-5.445,-5.4245,0,-2104.91,13.094,-752.59,-4.5996,-2202.36,1,9.5458,1700,2.04,13902.21,15.42,True
15.789,-5.401,10677.27,1.1838,-29.822,-5510.6,5.1109,-7.401,-4.9047,1,-2516.56,17.94,-3943.69,-8.61,-2322.72,0,9.5772,-412,0.04,13225.71,,False
